entry_time,exit_time,side,entry,exit,sl,tp_vwap,atr,r,reason,bars_held,cum_r
2023-08-01 10:25:00,2023-08-01 11:15:00,long,33224.319,33186.89820655347,33186.89820655347,33353.897544973544,31.183994538773643,-1.0000000000000515,SL,10,-57.73016707192927
2023-08-01 11:20:00,2023-08-01 12:20:00,long,33174.419,33204.319,33134.790579747896,33344.11539902676,33.02368354342103,0.7545090066620316,TIMEOUT,12,-56.97565806526724
2023-08-01 14:25:00,2023-08-01 15:25:00,long,33231.419,33234.319,33210.931914512046,33319.83127969349,17.072571239961512,0.14155258939621373,TIMEOUT,12,-56.83410547587103
2023-08-01 15:45:00,2023-08-01 18:00:00,long,33196.319,33178.11661418293,33178.11661418293,33311.514245614046,15.168654847557566,-1.0000000000001799,SL,7,-57.834105475871205
2023-08-02 08:40:00,2023-08-02 09:35:00,long,32543.369,32513.51551784936,32513.51551784936,32584.771793650794,24.8779017922,-1.0000000000000018,SL,11,-58.834105475871205
2023-08-02 10:10:00,2023-08-02 10:45:00,long,32443.469,32392.381746613595,32392.381746613595,32580.74393224932,42.5727111553368,-1.000000000000032,SL,7,-59.83410547587124
2023-08-02 11:55:00,2023-08-02 12:55:00,long,32343.999,32338.469,32296.5374033281,32556.04638425925,39.55133055991691,-0.11651525417965722,TIMEOUT,12,-59.9506207300509
2023-08-02 13:55:00,2023-08-02 14:55:00,long,32338.419,32368.369,32302.57691249709,32527.555230158712,29.868406252425597,0.8356098120000647,TIMEOUT,12,-59.115010918050835
2023-08-02 15:30:00,2023-08-02 18:00:00,long,32328.419,32301.281630272693,32301.281630272693,32510.528340463443,22.614474772757152,-0.9999999999999932,SL,10,-60.11501091805083
2023-08-02 19:15:00,2023-08-02 20:15:00,long,32301.369,32284.192618319947,32284.192618319947,32489.095729857803,14.31365140004212,-1.0000000000000933,SL,12,-61.11501091805092
2023-08-02 22:00:00,2023-08-02 22:35:00,long,32276.519,32206.95067069186,32206.95067069186,32463.80935519124,57.97360775678496,-1.0000000000000007,SL,7,-62.11501091805092
2023-08-02 22:40:00,2023-08-02 23:40:00,long,32118.469,32223.269,32048.812646781815,32457.405124338606,58.046961015154515,1.5045289504567227,TIMEOUT,12,-60.6104819675942
2023-08-03 00:55:00,2023-08-03 01:20:00,long,32208.999,32293.573444444442,32159.061870264606,32293.573444444442,41.61427477949366,1.6936184536954157,VWAP,5,-58.91686351389878
2023-08-03 01:40:00,2023-08-03 02:40:00,long,32178.419,32188.369,32122.747865107543,32280.73455555556,46.39261241038308,0.17872816890148854,TIMEOUT,12,-58.738135344997296
2023-08-03 02:55:00,2023-08-03 03:15:00,long,32133.999,32092.022070221938,32092.022070221938,32234.960944444447,34.980774815050445,-1.0000000000000395,SL,4,-59.73813534499734
2023-08-03 03:20:00,2023-08-03 03:30:00,long,32028.469,31983.000371928207,31983.000371928207,32217.509975609762,37.89052339316327,-0.9999999999999627,SL,2,-60.7381353449973
2023-08-03 03:35:00,2023-08-03 03:40:00,long,31893.519,31837.483053981876,31837.483053981876,32200.06400000001,46.696621681771006,-0.9999999999999851,SL,1,-61.73813534499729
2023-08-03 03:50:00,2023-08-03 04:00:00,long,31828.369,31767.00404030546,31767.00404030546,32177.262262411357,51.13746641211756,-0.999999999999978,SL,2,-62.73813534499727
2023-08-03 19:10:00,2023-08-03 19:30:00,short,31968.269,31925.121047619043,31993.721935862748,31925.121047619043,21.210779885621967,1.6952053238035358,VWAP,4,-61.04293002119373
2023-08-03 20:40:00,2023-08-03 20:50:00,short,32166.369,32233.58951582167,32233.58951582167,31930.011412280688,56.017096518058764,-1.0000000000000093,SL,2,-62.04293002119374
2023-08-03 20:55:00,2023-08-03 21:55:00,short,32251.319,32136.319,32319.13866226684,31933.69015440114,56.51638522236707,1.6956734397692175,TIMEOUT,12,-60.347256581424524
2023-08-03 23:10:00,2023-08-03 23:35:00,short,32171.519,32222.379898931118,32222.379898931118,31956.379658914717,42.384082442597,-1.0000000000000284,SL,5,-61.34725658142455
2023-08-04 01:05:00,2023-08-04 01:15:00,long,32109.319,32155.883285714288,32073.918628144307,32155.883285714288,29.50030987974274,1.3153614855828786,VWAP,2,-60.031895095841676
2023-08-04 03:05:00,2023-08-04 03:10:00,long,32086.519,32051.391941256028,32051.391941256028,32149.14242105264,29.272548953311336,-0.9999999999999589,SL,1,-61.031895095841634
2023-08-04 04:05:00,2023-08-04 04:15:00,short,32206.999,32244.59764398671,32244.59764398671,32142.498800000012,31.33220332225983,-1.0000000000000049,SL,2,-62.03189509584164
2023-08-04 04:20:00,2023-08-04 05:20:00,short,32241.419,32219.269,32277.79503237566,32147.62711320756,30.31336031304823,0.6089174259374093,TIMEOUT,12,-61.422977669904235
2023-08-04 06:50:00,2023-08-04 07:00:00,long,32106.469,32080.968896904003,32080.968896904003,32159.409441767075,21.250085913331024,-1.0000000000000095,SL,2,-62.42297766990424
2023-08-04 07:05:00,2023-08-04 07:40:00,long,32059.419,32032.70262736811,32032.70262736811,32156.46368992249,22.263643859908345,-1.0000000000000147,SL,7,-63.422977669904256
2023-08-04 07:45:00,2023-08-04 07:50:00,long,31979.369,31947.540268239154,31947.540268239154,32147.274744680864,26.52394313403841,-0.9999999999999555,SL,1,-64.42297766990421
2023-08-04 09:25:00,2023-08-04 09:40:00,long,32054.269,32127.94049122809,32013.444582639797,32127.94049122809,34.020347800168985,1.8045938188920523,VWAP,3,-62.61838385101216
2023-08-04 10:05:00,2023-08-04 10:30:00,long,32024.269,32126.38618579237,31974.07920878208,32126.38618579237,41.82482601493311,2.0346206532118285,VWAP,5,-60.58376319780033
2023-08-04 12:25:00,2023-08-04 12:45:00,short,32259.419,32293.916947485286,32293.916947485286,32135.389400000015,28.74828957107124,-0.999999999999968,SL,4,-61.583763197800295
2023-08-04 13:00:00,2023-08-04 14:00:00,short,32294.469,32184.519,32324.366012851424,32141.918787685794,24.914177376186306,3.6776249368593823,TIMEOUT,12,-57.906138260940914
2023-08-04 14:10:00,2023-08-04 14:20:00,long,32104.999,32070.14488082841,32070.14488082841,32149.707284600405,29.045099309656152,-1.0000000000000333,SL,2,-58.90613826094095
2023-08-04 14:25:00,2023-08-04 15:25:00,long,32019.419,32004.469,31980.572685196803,32148.378195402314,32.37192900266575,-0.38484989054276086,TIMEOUT,12,-59.29098815148371
2023-08-07 08:45:00,2023-08-07 08:55:00,short,32309.999,32332.03764952874,32332.03764952874,32266.615069182404,18.36554127394844,-1.000000000000015,SL,2,-60.290988151483724
2023-08-07 10:35:00,2023-08-07 10:45:00,short,32339.419,32371.23010291243,32371.23010291243,32273.972963254604,26.50925242702106,-1.000000000000041,SL,2,-61.290988151483766
2023-08-07 13:00:00,2023-08-07 14:00:00,short,32409.469,32399.999,32433.45609821259,32293.282547008534,19.989248510492697,0.3947955653523026,TIMEOUT,12,-60.89619258613146
2023-08-07 16:05:00,2023-08-07 18:45:00,short,32434.469,32419.419,32454.18052885205,32313.271193436954,16.42627404337555,0.7635125673386602,TIMEOUT,12,-60.132680018792804
2023-08-07 20:55:00,2023-08-07 21:40:00,short,32511.999,32330.76602741703,32558.96675129782,32330.76602741703,39.13979274818432,3.858668289945933,VWAP,9,-56.27401172884687
2023-08-08 02:15:00,2023-08-08 03:00:00,long,32309.419,32273.62068681388,32273.62068681388,32354.991261904765,29.831927655102017,-0.9999999999999871,SL,9,-57.27401172884686
2023-08-08 03:40:00,2023-08-08 04:40:00,long,32226.519,32266.319,32188.274787677656,32336.45914814814,31.87017693528668,1.0406803430684413,TIMEOUT,12,-56.23333138577841
2023-08-08 05:10:00,2023-08-08 05:15:00,long,32264.999,32231.29234657969,32231.29234657969,32321.43339153439,28.08887785025819,-1.0000000000000449,SL,1,-57.233331385778456
2023-08-08 15:00:00,2023-08-08 15:30:00,short,32306.319,32333.563869470236,32333.563869470236,32247.83010497237,22.704057891862305,-1.000000000000051,SL,6,-58.233331385778506
2023-08-08 20:05:00,2023-08-08 20:10:00,long,32201.519,32255.656012012005,32167.39926590748,32255.656012012005,28.433111743768492,1.5866774302871673,VWAP,1,-56.64665395549134
2023-08-08 21:05:00,2023-08-08 22:05:00,short,32366.369,32328.419,32420.554824366198,32257.85629344729,45.15485363849831,0.7003676781499875,TIMEOUT,12,-55.94628627734135
2023-08-08 23:35:00,2023-08-09 00:35:00,long,32178.319,32218.319,32139.787740102955,32261.23117171717,32.109383247536016,1.038118143732681,TIMEOUT,12,-54.90816813360867
2023-08-09 00:40:00,2023-08-09 01:40:00,short,32266.419,32248.469,32303.49883400742,32201.62418518519,30.899861672847038,0.48409062447287377,TIMEOUT,12,-54.42407750913579
2023-08-09 02:55:00,2023-08-09 03:05:00,short,32288.469,32313.593829928905,32313.593829928905,32236.53612962963,20.93735827408486,-1.000000000000072,SL,2,-55.42407750913586
2023-08-09 04:05:00,2023-08-09 05:05:00,short,32338.319,32348.999,32368.830581247697,32253.486266666663,25.426317706415823,-0.35003102308261125,TIMEOUT,12,-55.77410853221848
2023-08-09 08:50:00,2023-08-09 09:00:00,long,32251.419,32231.445752891166,32231.445752891166,32279.097566978195,16.644372590696797,-0.9999999999999669,SL,2,-56.77410853221844
2023-08-09 09:30:00,2023-08-09 09:40:00,long,32223.469,32202.831367917,32202.831367917,32276.654014492757,17.198026735835846,-0.9999999999999627,SL,2,-57.774108532218406
2023-08-09 11:15:00,2023-08-09 11:20:00,long,32151.269,32118.8611146569,32118.8611146569,32269.620593137257,27.006571119251152,-1.0000000000000175,SL,1,-58.77410853221842
2023-08-09 11:25:00,2023-08-09 12:25:00,long,32076.419,32103.999,32041.906078454165,32267.210497584543,28.760767954864406,0.7991209890292414,TIMEOUT,12,-57.97498754318918
2023-08-09 15:10:00,2023-08-09 15:45:00,long,32208.469,32184.101739892478,32184.101739892478,32244.46949180328,20.306050089601808,-1.0000000000000415,SL,7,-58.97498754318922
2023-08-09 15:50:00,2023-08-09 16:00:00,long,32143.369,32117.11415995139,32117.11415995139,32242.56730715532,21.879033373840564,-0.9999999999999918,SL,2,-59.974987543189215
2023-08-10 07:05:00,2023-08-10 07:45:00,short,32553.519,32514.589813953487,32572.10269411115,32514.589813953487,15.486411759289856,2.0948034235647617,VWAP,8,-57.88018411962445
2023-08-10 09:05:00,2023-08-10 09:35:00,short,32665.319,32705.78954606271,32705.78954606271,32522.719727272735,33.725455052259214,-1.000000000000022,SL,6,-58.880184119624474
2023-08-10 09:40:00,2023-08-10 09:55:00,short,32733.269,32773.64779675112,32773.64779675112,32532.22823076924,33.64899729259955,-0.9999999999999185,SL,3,-59.880184119624396
